"component_file","component_group","component_kind","audit_risk","duplicate_group","incomplete_markers","disposition","canonicalTarget","decisionBasis"
"components/admin/logistics/automated-setup-workflows.tsx","Admin shared","Form / editor","high","","2","hide","components/admin/logistics/automated-setup-workflows.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/admin/logistics/backline/backline-ops-panel.tsx","Admin shared","Form / editor","low","","0","keep","components/admin/logistics/backline/backline-ops-panel.tsx","Retain and verify against the shared component definition of done."
"components/admin/logistics/catering/catering-ops-panel.tsx","Admin shared","Form / editor","low","","0","keep","components/admin/logistics/catering/catering-ops-panel.tsx","Retain and verify against the shared component definition of done."
"components/admin/logistics/equipment-catalog.tsx","Admin shared","Form / editor","medium","","0","keep","components/admin/logistics/equipment-catalog.tsx","Retain and verify against the shared component definition of done."
"components/admin/logistics/equipment-inventory-manager.tsx","Admin shared","Form / editor","high","","2","hide","components/admin/logistics/equipment-inventory-manager.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/admin/logistics/equipment-ops-panel.tsx","Admin shared","Form / editor","low","","0","keep","components/admin/logistics/equipment-ops-panel.tsx","Retain and verify against the shared component definition of done."
"components/admin/logistics/real-time-equipment-tracker.tsx","Admin shared","Feature component","critical","","2","hide","components/admin/logistics/real-time-equipment-tracker.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/admin/logistics/site-map-builder/element-inspector.tsx","Admin shared","Form / editor","low","","0","keep","components/admin/logistics/site-map-builder/element-inspector.tsx","Retain and verify against the shared component definition of done."
"components/admin/logistics/site-map-builder/element-library-panel.tsx","Admin shared","Form / editor","low","","0","keep","components/admin/logistics/site-map-builder/element-library-panel.tsx","Retain and verify against the shared component definition of done."
"components/admin/logistics/site-map-builder/simcity-site-map-viewer.tsx","Admin shared","Form / editor","high","","0","keep","components/admin/logistics/site-map-builder/simcity-site-map-viewer.tsx","Canonical component retained but requires audit remediation/decomposition."
"components/admin/logistics/site-map-builder/site-map-context-drawer.tsx","Admin shared","Overlay / dialog","low","","0","keep","components/admin/logistics/site-map-builder/site-map-context-drawer.tsx","Retain and verify against the shared component definition of done."
"components/admin/logistics/site-map-builder/site-map-editor-shell.tsx","Admin shared","Navigation / shell","low","","0","keep","components/admin/logistics/site-map-builder/site-map-editor-shell.tsx","Retain and verify against the shared component definition of done."
"components/admin/logistics/site-map-builder/site-map-filter-bar.tsx","Admin shared","Feature component","low","","0","keep","components/admin/logistics/site-map-builder/site-map-filter-bar.tsx","Retain and verify against the shared component definition of done."
"components/admin/logistics/site-map-builder/site-map-task-form.tsx","Admin shared","Form / editor","low","","0","keep","components/admin/logistics/site-map-builder/site-map-task-form.tsx","Retain and verify against the shared component definition of done."
"components/admin/logistics/site-map-builder/tool-palette.tsx","Admin shared","Feature component","low","","0","keep","components/admin/logistics/site-map-builder/tool-palette.tsx","Retain and verify against the shared component definition of done."
"components/admin/logistics/site-map-collaboration-panel.tsx","Admin shared","Form / editor","medium","","0","keep","components/admin/logistics/site-map-collaboration-panel.tsx","Retain and verify against the shared component definition of done."
"components/admin/logistics/site-map-share-dialog.tsx","Admin shared","Overlay / dialog","low","","0","keep","components/admin/logistics/site-map-share-dialog.tsx","Retain and verify against the shared component definition of done."
"components/admin/logistics/site-map/site-map-create-sheet.tsx","Admin shared","Overlay / dialog","low","","0","keep","components/admin/logistics/site-map/site-map-create-sheet.tsx","Retain and verify against the shared component definition of done."
"components/admin/logistics/site-map/site-map-editor.tsx","Admin shared","Feature component","low","","0","keep","components/admin/logistics/site-map/site-map-editor.tsx","Retain and verify against the shared component definition of done."
"components/admin/logistics/site-map/site-map-manager.tsx","Admin shared","Form / editor","medium","","0","keep","components/admin/logistics/site-map/site-map-manager.tsx","Retain and verify against the shared component definition of done."
"components/admin/logistics/transport/transport-manager.tsx","Admin shared","Form / editor","low","","0","keep","components/admin/logistics/transport/transport-manager.tsx","Retain and verify against the shared component definition of done."
"components/admin/logistics/travel/travel-ops-hub.tsx","Admin shared","Form / editor","low","","0","keep","components/admin/logistics/travel/travel-ops-hub.tsx","Retain and verify against the shared component definition of done."
"components/admin/logistics/vendor-collaboration-hub.tsx","Admin shared","Form / editor","high","","2","hide","components/admin/logistics/vendor-collaboration-hub.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/admin/logistics/vendor-dashboard.tsx","Admin shared","Form / editor","medium","","0","keep","components/admin/logistics/vendor-dashboard.tsx","Retain and verify against the shared component definition of done."
"components/admin/logistics/vendor-management.tsx","Admin shared","Form / editor","high","","1","hide","components/admin/logistics/vendor-management.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/admin/music-certification-review-panel.tsx","Admin shared","Feature component","low","","0","keep","components/admin/music-certification-review-panel.tsx","Retain and verify against the shared component definition of done."
"components/admin/music-creator-cooperative-ops-panel.tsx","Admin shared","Feature component","low","","0","keep","components/admin/music-creator-cooperative-ops-panel.tsx","Retain and verify against the shared component definition of done."
"components/admin/music-creator-digital-commons-ops-panel.tsx","Admin shared","Feature component","low","","0","keep","components/admin/music-creator-digital-commons-ops-panel.tsx","Retain and verify against the shared component definition of done."
